ID,Count.StartTime,Count.UnitTypeID,Count.Booked Weight,Count.VGM Weight,Corrected Weight,Variance
14508477,45000,TC20,30670,,30670,0
14469909,44987,CON20,24700,30,30000,-5300
14503093,45000,TC20,28170,28,28000,170
14441034,44974,TC20,30170,30,30000,170
14396097,44959,TC20,28170,28,28000,170
14330727,44937,TC20,24170,24,24000,170
14339181,44937,TC20,24170,24,24000,170
14364783,44946,TC20,24170,24,24000,170
14469407,44988,TC20,24170,25,25000,-830
14471439,44991,TC20,24000,31,31000,-7000
14471439,44991,TC20,24000,,24000,0
14471439,44991,TC20,24000,32,32000,-8000
14477032,44991,TC26,35600,35,35000,600
14442502,44980,TC20,26440,26,26000,440
14482707,44988,TC20,5000,4,4000,1000
14483181,44988,TC20,5000,4,4000,1000
14483178,44988,TC20,5000,4,4000,1000
14482708,44988,TC20,5000,4,4000,1000
14482708,44988,TC20,5000,,5000,0
14482870,44988,TC20,5000,4,4000,1000
14482870,44988,TC20,5000,,5000,0
14397311,44956,TRA,35000,11,11000,24000
14514782,45000,TRA,32000,18,18000,14000
14408905,44967,TC40,30100,30,30000,100
14402285,44959,TC40,30100,30,30000,100
14479976,44995,TC40,7000,4,4000,3000
14444571,44981,TC40,31100,32,32000,-900
14419458,44979,TC40,7000,6,6000,1000
14383593,44957,TC40,7000,3,3000,4000
14345506,44937,TC40,7000,3,3000,4000
14349229,44944,CON40,4000,4,4000,0
14392608,44965,CON40,4000,3,3000,1000
14452202,44987,CON40,4000,4,4000,0
14506430,44999,CON40,4000,4,4000,0
14506430,44999,CON40,4000,,4000,0
14528565,45009,TC40,30100,,30100,0
14460182,44988,TC40,31100,31,31000,100
14466037,44993,TC40,7000,7,7000,0
14402756,44973,TC40,7000,4,4000,3000
14367965,44951,TC40,7000,7,7000,0
14526572,45008,TC40,7000,7,7000,0
14337604,44931,TC40,30100,29,29000,1100
14380601,44953,TC40,30100,30,30000,100
14441039,44974,TC40,30100,30,30000,100
14513577,45002,TC40,28900,28,28000,900
14350491,44942,TC40,31100,31,31000,100
14340760,44935,TC40,29600,30,30000,-400
14513574,45001,TC40,29140,30,30000,-860
14520246,45002,KTA,25000,17,17000,8000
14520246,45002,KTA,25000,,25000,0
14507149,44998,KTA,29000,15,15000,14000
14536082,45008,KTA,25000,18,18000,7000
14536082,45008,KTA,25000,,25000,0
14519302,45002,TC20,29000,29,29000,0
14470017,44985,TC20,29000,29,29000,0
14351643,44937,TC20,34000,28,28000,6000
14414776,44964,TC20,29000,28,28000,1000
14414383,44973,TC20,28000,28,28000,0
14348100,44946,TC20,28000,28,28000,0
14273065,44931,TC20,28000,28,28000,0
14455572,44986,TC20,28000,28,28000,0
14490302,45001,TC20,28000,28,28000,0
14492377,44994,TC20,19000,19,19000,0
14510188,45005,TC20,5000,5,5000,0
14442419,44977,TC20,5000,,5000,0
14442419,44977,TC20,5000,5,5000,0
14442419,44977,TC20,5000,,5000,0
14340732,44935,TC20,23790,20,20000,3790
14379660,44956,TC20,5000,5,5000,0
14405860,44959,TC20,29000,24,24000,5000
14362740,44946,TC20,5000,5,5000,0
14435712,44974,TC20,5000,5,5000,0
14478568,44987,TC20,24000,24,24000,0
14478568,44987,TC20,24000,24,24000,0
14478568,44987,TC20,24000,24,24000,0
14506714,45005,TC20,5000,5,5000,0
14502056,44995,TC20,26000,23,23000,3000
14502056,44995,TC20,26000,,26000,0
14435443,44972,TC20,24000,24,24000,0
14451429,44979,TC20,5000,4,4000,1000
14322581,44929,TC20,29000,23,23000,6000
14396435,44963,TC20,5000,5,5000,0
14386648,44960,TC20,5000,,5000,0
14386648,44960,TC20,5000,,5000,0
14386648,44960,TC20,5000,,5000,0
14386648,44960,TC20,5000,,5000,0
14375385,44949,TC20,5000,5,5000,0
14446246,44977,TC20,5000,5,5000,0
14479416,44992,TC20,5000,5,5000,0
14453823,44984,TC20,30220,31,31000,-780
14399403,44958,TC20,33000,30,30000,3000
14399403,44958,TC20,33000,,33000,0
14408135,44964,TC20,5000,5,5000,0
14330556,44931,TC20,5000,4,4000,1000
14369656,44945,TC20,23870,19,19000,4870
14450502,44977,TC20,18870,18,18000,870
14488205,44995,TC20,5000,5,5000,0
14526111,45005,TC20,18830,,18830,0
14526111,45005,TC20,18830,19,19000,-170
14490008,44999,TC20,24000,24,24000,0
14364549,44949,TC20,24000,25,25000,-1000
14401620,44965,TC20,24000,24,24000,0
14375710,44953,TC20,29000,29,29000,0
14298252,44929,TC20,30000,30,30000,0
14439725,44979,TC20,24000,24,24000,0
14441712,44973,TC20,24000,23,23000,1000
14463064,44981,TC20,35000,31,31000,4000
14488980,44991,TC20,9000,,9000,0
14488980,44991,TC20,9000,30,30000,-21000
14460830,44984,TC20,5000,4,4000,1000
14328705,44930,TC20,5000,5,5000,0
14351551,44942,TC20,5000,5,5000,0
14386650,44963,TC20,5000,4,4000,1000
14424457,44970,TC20,5000,5,5000,0
14424458,44970,TC20,5000,4,4000,1000
14386649,44963,TC20,5000,5,5000,0
14351553,44942,TC20,5000,4,4000,1000
14446245,44978,TC20,5000,4,4000,1000
14481772,44991,TC20,5000,5,5000,0
14348098,44945,TC23,30000,,30000,0
14533565,45009,TC20,5000,4,4000,1000
14379753,44950,TC20,5000,4,4000,1000
14379935,44950,TC20,5000,4,4000,1000
14482452,44991,TC23,5000,4,4000,1000
14533529,45009,TC20,5000,5,5000,0
14351506,44938,TC20,5000,4,4000,1000
14533531,45009,TC20,5000,4,4000,1000
14483335,44992,CON30,4000,4,4000,0
14452635,44980,CON30,4000,4,4000,0
14362830,44942,CON30,35000,30,30000,5000
14362830,44942,CON30,35000,,35000,0
14365690,44952,CON30,4000,4,4000,0
14375889,44946,CON30,11700,28,28000,-16300
14495164,44993,CON30,3000,31,31000,-28000
14533799,45008,CON30,32000,,32000,0
14397765,44958,CON30,4000,4,4000,0
14372685,44951,CON30,4000,4,4000,0
14364240,44943,CON30,35000,32,32000,3000
14491794,44992,CON30,29000,,29000,0
14491794,44992,CON30,29000,32,32000,-3000
14442371,44973,CON30,33000,32,32000,1000
14469000,44985,CON30,4000,5,5000,-1000
14361464,44942,CON30,35000,31,31000,4000
14375157,44946,CON30,4000,4,4000,0
14440218,44979,CON30,4000,4,4000,0
14442376,44973,CON30,33000,31,31000,2000
14495166,44993,CON30,31000,31,31000,0
14495166,44993,CON30,31000,,31000,0
14357337,44939,CON30,33000,,33000,0
14357337,44939,CON30,33000,32,32000,1000
14533725,45008,CON30,30000,,30000,0
14537335,45009,CON30,31000,,31000,0
14537335,45009,CON30,31000,,31000,0
14362835,44942,CON30,33000,31,31000,2000
14491788,44992,CON30,29500,,29500,0
14491788,44992,CON30,29500,31,31000,-1500
14525671,45009,CON30,4000,4,4000,0
14512247,45009,CON30,27500,27,27000,500
14326091,44929,CON30,4000,4,4000,0
14389468,44959,CON30,4000,4,4000,0
14345869,44935,CON30,38000,32,32000,6000
14495169,44993,CON30,31000,,31000,0
14495169,44993,CON30,31000,32,32000,-1000
14344605,44937,CON30,4000,4,4000,0
14409102,44965,CON30,4000,4,4000,0
14327125,44929,CON30,4000,3,3000,1000
14353388,44938,CON30,36000,32,32000,4000
14398930,44958,CON30,4000,4,4000,0
14396814,44956,CON30,33000,32,32000,1000
14396814,44956,CON30,33000,,33000,0
14469995,44984,CON30,28000,28,28000,0
14471500,44988,CON30,4000,4,4000,0
14441168,44980,CON30,4000,4,4000,0
14471651,44991,CON30,4000,4,4000,0
14392846,44956,CON30,4000,4,4000,0
14354612,44938,CON30,3000,31,31000,-28000
14396779,44956,CON30,33000,,33000,0
14396779,44956,CON30,33000,32,32000,1000
14533795,45008,CON30,32000,,32000,0
14471604,44985,TC30,32000,32,32000,0
14453790,44979,CON30,4000,4,4000,0
14399474,44957,TC30,38000,,38000,0
14399474,44957,TC30,38000,31,31000,7000
14373056,44951,CON30,4000,4,4000,0
14496396,45001,CON30,4000,3,3000,1000
14488987,44992,CON20,30000,,30000,0
14488987,44992,CON20,30000,30,30000,0
14510625,45008,CON30,27500,28,28000,-500
14380109,44949,CON30,33000,32,32000,1000
14336588,44930,CON30,36000,32,32000,4000
14336588,44930,CON30,36000,,36000,0
14330603,44935,CON30,27500,28,28000,-500
14496870,45005,CON30,4000,4,4000,0
14488985,44992,TC30,34000,32,32000,2000
14488985,44992,TC30,34000,,34000,0
14513714,45008,CON40,30000,30,30000,0
14433104,44974,TC40,32000,30,30000,2000
14487981,45000,CON40,30000,30,30000,0
14436926,44972,CON40,7000,4,4000,3000
14471406,44986,TRA,22000,17,17000,5000
14332572,44929,TRA,15000,7,7000,8000
14337929,44930,TRA,7000,6,6000,1000
14337930,44930,TRA,7000,7,7000,0
14502504,45001,CON20,7000,7,7000,0
14536893,45009,TC20,20390,24,24000,-3610
14470713,44985,TC20,25850,25,25000,850
14461008,44985,TC20,30550,31,31000,-450
14364784,44945,TC20,30550,31,31000,-450
14365182,44946,TC20,30550,31,31000,-450
14372975,44950,CON30,30550,31,31000,-450
14364788,44945,TC20,36530,35,35000,1530
14364793,44946,TC20,30490,31,31000,-510
14465291,44985,TC20,36590,31,31000,5590
14330743,44936,TC20,30740,30,30000,740
14408295,44964,TC20,30550,30,30000,550
14426470,44970,TC25,5000,5,5000,0
14477036,44988,TC20,24530,25,25000,-470
14502137,44999,TC26,31560,30,30000,1560
14386265,44951,TC20,35000,,35000,0
14386265,44951,TC20,35000,28,28000,7000
14508490,45002,TC20,28530,29,29000,-470
14508487,45002,TC20,29530,29,29000,530
14457644,44981,TC26,31000,32,32000,-1000
14434265,44977,TC20,30530,30,30000,530
14331640,44929,TRA,15000,7,7000,8000
14331713,44929,TRA,7000,8,8000,-1000
14331718,44929,TRA,7000,7,7000,0
14336325,44930,TRA,15000,6,6000,9000
14331719,44930,TRA,7000,8,8000,-1000
14337925,44930,TRA,7000,7,7000,0
14331685,44929,TRA,15000,7,7000,8000
14337605,44930,TRA,15000,7,7000,8000
14337932,44930,TRA,7000,7,7000,0
14350658,44943,CON30,29990,30,30000,-10
14461158,45001,CON30,4000,4,4000,0
14513145,45000,CON30,4000,4,4000,0
14470013,44984,CON30,4000,4,4000,0
14496916,44994,CON30,4000,3,3000,1000
14464556,44999,CON30,4000,3,3000,1000
14506365,44999,CON30,4000,3,3000,1000
14413783,44967,CON30,4000,4,4000,0
14436406,44974,CON30,4000,4,4000,0
14436406,44974,CON30,4000,,4000,0
14479975,44993,CON30,4000,4,4000,0
14469326,44988,CON30,4000,4,4000,0
14416817,44970,CON30,29990,,29990,0
14481576,44993,CON30,4000,4,4000,0
14350091,44942,CON30,4000,4,4000,0
14469858,44985,CON30,4000,4,4000,0
14438749,44978,CON30,4000,4,4000,0
14515722,45005,CON30,4000,4,4000,0
14507830,44999,CON30,29990,29,29000,990
14454167,44978,CON30,4000,4,4000,0
14322944,44929,CON30,3000,3,3000,0
14414101,44967,CON30,4000,3,3000,1000
14356789,44942,CON30,4000,4,4000,0
14350090,44942,CON30,4000,4,4000,0
14464557,44998,CON30,4000,3,3000,1000
14515718,45002,CON30,4000,4,4000,0
14469325,44991,CON30,4000,4,4000,0
14521212,45005,CON30,4000,4,4000,0
14417344,44964,CON30,4000,4,4000,0
14526274,45006,CON30,4000,4,4000,0
14501963,45007,CON30,29900,29,29000,900
14396926,44964,CON30,29990,28,28000,1990
14508435,44999,CON30,4000,4,4000,0
14511372,44999,CON30,4000,4,4000,0
14438692,44978,CON30,4000,4,4000,0
14382421,44952,CON30,29990,30,30000,-10
14405151,44964,CON30,4000,4,4000,0
14452631,44980,CON30,4000,4,4000,0
14379720,44951,CON30,4000,4,4000,0
14512672,45002,CON30,4000,4,4000,0
14350581,44944,CON30,4000,4,4000,0
14426117,44973,CON30,4000,4,4000,0
14413213,44967,CON30,4000,4,4000,0
14479691,44988,CON30,29990,30,30000,-10
14355290,44944,CON30,4000,4,4000,0
14472088,44991,CON30,4000,4,4000,0
14438748,44979,CON30,4000,4,4000,0
14529391,45008,CON30,4000,4,4000,0
14355234,44944,CON30,4000,4,4000,0
14501446,44995,CON30,4000,4,4000,0
14479690,44988,CON30,29990,30,30000,-10
14469862,44985,CON30,4000,3,3000,1000
14363020,44945,CON30,4000,4,4000,0
14426118,44973,CON30,4000,4,4000,0
14386399,44957,CON30,29990,29,29000,990
14336923,44937,CON30,29990,30,30000,-10
14482385,44993,CON30,29990,30,30000,-10
14408663,44963,CON30,29990,31,31000,-1010
14327893,44930,CON30,3000,3,3000,0
14327893,44930,CON30,3000,,3000,0
14514123,45002,TC30,30000,29,29000,1000
14433445,44973,CON30,4000,4,4000,0
14426705,44970,CON30,4000,4,4000,0
14324587,44936,CON30,29990,30,30000,-10
14469526,44984,CON30,4000,,4000,0
14469526,44984,CON30,4000,4,4000,0
14446188,44977,CON30,29900,31,31000,-1100
14413786,44970,CON30,4000,4,4000,0
14526273,45006,CON30,4000,4,4000,0
14481583,44992,CON30,4000,4,4000,0
14347603,44939,CON30,29990,29,29000,990
14461157,44999,CON30,4000,4,4000,0
14413215,44965,CON30,4000,5,5000,-1000
14452630,44979,CON30,29990,30,30000,-10
14454170,44981,CON30,4000,4,4000,0
14324586,44929,CON30,29990,30,30000,-10
14389136,44956,CON30,29990,30,30000,-10
14426147,44971,CON30,4000,3,3000,1000
14482337,44991,CON30,29990,30,30000,-10
14515714,45001,CON30,4000,4,4000,0
14450796,44980,CON30,4000,3,3000,1000
14526272,45006,CON30,4000,4,4000,0
14464554,44986,CON30,29990,30,30000,-10
14472087,44987,CON30,4000,4,4000,0
14379750,44953,CON30,4000,4,4000,0
14468988,44986,CON30,4000,4,4000,0
14417303,44973,CON30,29900,30,30000,-100
14422425,44970,CON30,4000,3,3000,1000
14469857,44985,CON30,4000,4,4000,0
14396086,44960,CON30,4000,3,3000,1000
14497023,44995,CON30,4000,4,4000,0
14481582,44993,CON30,4000,3,3000,1000
14326054,44929,CON30,3000,3,3000,0
14350487,44951,CON30,4000,4,4000,0
14506364,44998,CON30,4000,3,3000,1000
14414100,44971,CON30,4000,4,4000,0
14400149,44957,TC20,29130,24,24000,5130
14432662,44971,TC20,20260,23,23000,-2740
14450487,44977,TC20,20360,24,24000,-3640
14399451,44957,TC20,29220,24,24000,5220
14485396,44991,TC20,20510,25,25000,-4490
14465148,44981,TC20,20500,24,24000,-3500
14463603,44981,TC20,24000,23,23000,1000
14472475,44986,TC20,31000,31,31000,0
14373040,44946,SWAP20,26660,24,24000,2660
14369944,44945,TC20,28600,22,22000,6600
14413204,44963,TC20,34000,28,28000,6000
14454916,44979,TC20,24600,25,25000,-400
14327856,44928,TC20,33000,29,29000,4000
14352606,44942,TC20,31620,25,25000,6620
14526877,45006,TC20,23620,,23620,0
14526877,45006,TC20,23620,23,23000,620
14471400,44985,TC20,32000,31,31000,1000
14530172,45007,TC20,25000,23,23000,2000
14396623,44958,TC20,34000,29,29000,5000
14357670,44942,TC20,34000,27,27000,7000
14404606,44960,TC20,34000,,34000,0
14404606,44960,TC20,34000,29,29000,5000
14530176,45007,TC20,25000,,25000,0
14530176,45007,TC20,25000,,25000,0
14533431,45008,TC20,21710,23,23000,-1290
14322573,44928,TC20,30220,26,26000,4220
14454918,44979,TC20,24820,24,24000,820
14485397,44991,TC20,23820,,23820,0
14485397,44991,TC20,23820,23,23000,820
14470014,44985,TC20,25820,25,25000,820
14450485,44977,TC20,26190,26,26000,190
14419073,44965,TC20,5000,4,4000,1000
14485392,44991,TC20,23640,24,24000,-360
14426418,44967,TC20,34000,28,28000,6000
14387932,44952,TC20,29110,24,24000,5110
14387936,44952,TC20,31130,24,24000,7130
14369942,44945,TC20,28600,22,22000,6600
14485398,44991,TC20,23600,23,23000,600
14485398,44991,TC20,23600,,23600,0
14485398,44991,TC20,23600,24,24000,-400
14459973,44980,TC20,23600,23,23000,600
14413193,44963,TC20,34000,27,27000,7000
14322578,44928,TC20,31600,26,26000,5600
14526879,45006,TC20,23600,22,22000,1600
14526879,45006,TC20,23600,,23600,0
14418569,44965,TC20,23600,23,23000,600
14494699,44994,TC20,33000,29,29000,4000
14482443,44988,TC20,31000,30,30000,1000
14345834,44938,TC20,28000,28,28000,0
14374709,44946,TC20,28600,24,24000,4600
14485399,44992,TC20,23600,23,23000,600
14468612,44984,TC20,33000,31,31000,2000
14327284,44928,TC20,28000,28,28000,0
14367389,44949,TC20,34000,29,29000,5000
14367342,44946,TC20,33000,,33000,0
14367342,44946,TC20,33000,,33000,0
14367342,44946,TC20,33000,,33000,0
14367342,44946,TC20,33000,28,28000,5000
14419901,44965,TC20,24000,23,23000,1000
14419821,44965,TC20,24000,23,23000,1000
14419828,44965,TC20,24000,23,23000,1000
14419830,44965,TC20,24000,24,24000,0
14419832,44966,TC20,24000,23,23000,1000
14519286,45002,TC20,27300,27,27000,300
14425690,44967,TC20,27800,27,27000,800
14509774,44999,TC20,32000,32,32000,0
14509774,44999,TC20,32000,,32000,0
14432622,44971,TC20,29300,29,29000,300
14446414,44981,TC26,30000,30,30000,0
14399335,44960,TC26,28000,28,28000,0
14389127,44956,CON30,31360,31,31000,360
14496905,44999,CON30,31360,31,31000,360
14496904,44998,CON30,28320,31,31000,-2680
14425089,44971,CON30,31410,31,31000,410
14389132,44958,CON30,31400,31,31000,400
14496908,45001,CON30,31540,30,30000,1540
14524246,45007,CON30,30260,31,31000,-740
14419826,44967,CON30,31020,31,31000,20
14389133,44959,CON30,30420,30,30000,420
14510464,44999,KTA,35000,16,16000,19000
14491816,44992,KTA,35000,22,22000,13000
14475783,44986,KTA,39000,15,15000,24000
14524475,45005,KTA,35000,20,20000,15000
14357954,44942,TC25,5000,8,8000,-3000
14424876,44967,TC25,5000,5,5000,0
14475666,44987,TC25,25925,27,27000,-1075
14345170,44935,CON20,4000,3,3000,1000
14510791,45000,TC23,32000,32,32000,0
14510072,45001,TC20,5000,4,4000,1000
14510072,45001,TC20,5000,4,4000,1000
14527754,45008,TC20,5000,4,4000,1000
14456676,44984,TC20,28000,23,23000,5000
14432616,44970,TC20,27000,26,26000,1000
14502046,44999,TC20,25880,26,26000,-120
14419072,44965,TC20,5000,4,4000,1000
14368401,44946,TC23,5000,5,5000,0
14367381,44950,TC20,34000,30,30000,4000
14340246,44935,TC20,29300,29,29000,300
14445953,44978,TC20,28000,28,28000,0
14446411,44981,TC20,28000,28,28000,0
14345860,44938,TC20,28000,28,28000,0
14473069,44987,TC20,28500,28,28000,500
14502770,44999,CON30,4000,4,4000,0
14357662,44943,TC20,25000,24,24000,1000
14404759,44965,TC26,28000,28,28000,0
14397345,44963,TC25,30000,30,30000,0
14455718,44981,TC26,28000,28,28000,0
14384541,44952,TC20,31500,26,26000,5500
14422154,44966,TC20,24000,24,24000,0
14330809,44929,TC20,5000,3,3000,2000
14363116,44944,TC20,5000,5,5000,0
14437849,44971,FLA40,6000,5,5000,1000
14440224,44972,FLA20,2000,5,5000,-3000
14437931,44971,FLA40,6000,5,5000,1000
14362872,44942,CON40,8000,4,4000,4000
14472481,44986,TC20,5000,4,4000,1000
14464963,44981,TC20,25000,24,24000,1000
14330459,44935,TC20,30000,30,30000,0
14330810,44929,TC20,5000,3,3000,2000
14330449,44931,TC20,27570,28,28000,-430
14344532,44936,TC26,28000,28,28000,0
14421483,44970,TC26,32000,31,31000,1000
14535231,45009,TC20,30940,30,30000,940
14535231,45009,TC20,30940,,30940,0
14387340,44953,TC26,28000,28,28000,0
14526667,45007,TC20,27200,28,28000,-800
14397352,44958,TC26,28000,28,28000,0
14508321,44999,TC20,5000,5,5000,0
14419943,44972,TC20,31200,31,31000,200
14521064,45005,TC26,32000,32,32000,0
14372903,44949,TC26,32000,32,32000,0
14506400,44998,TC20,31000,,31000,0
14506400,44998,TC20,31000,30,30000,1000
14372904,44949,TC26,28000,28,28000,0
14345309,44949,CON40,18800,18,18000,800
14442326,44987,CON30,4000,4,4000,0
14445479,44978,TC20,33000,30,30000,3000
14508353,44999,TC20,31000,29,29000,2000
14434179,44973,TC20,25000,24,24000,1000
14476909,44993,TC20,28000,28,28000,0
14357685,44943,TC20,29000,24,24000,5000
14402860,44966,TC20,5000,5,5000,0
14367344,44949,TC20,29000,24,24000,5000
14440150,44978,TC20,31000,32,32000,-1000
14527808,45009,TC20,24000,24,24000,0
14367443,44950,TC20,5000,5,5000,0
14367442,44946,TC20,5000,4,4000,1000
14400464,44959,TC20,5000,4,4000,1000
14416569,44973,TC20,5000,5,5000,0
14365371,44946,TC20,30000,30,30000,0
14510221,45002,TC20,31000,30,30000,1000
14528416,45009,TC20,32640,32,32000,640
14327433,44930,TC20,23730,24,24000,-270
14493624,44995,TC20,29630,30,30000,-370
14372735,44953,TC20,33130,33,33000,130
14419790,44967,TC20,27710,30,30000,-2290
14469901,44984,TC20,25000,25,25000,0
14502470,44998,TC20,27930,28,28000,-70
14442702,44978,TC20,9260,9,9000,260
14532326,45009,TC20,20440,20,20000,440
14294257,44935,TC20,5000,5,5000,0
14294257,44935,TC20,5000,5,5000,0
14294257,44935,TC20,5000,,5000,0
14337258,44935,TC20,5000,5,5000,0
14337258,44935,TC20,5000,,5000,0
14427280,44972,TC20,5000,4,4000,1000
14403194,44959,TC20,5000,5,5000,0
14385851,44953,TC20,34000,32,32000,2000
14327455,44931,TC20,27820,28,28000,-180
14506846,44999,TC20,25210,25,25000,210
14506081,44998,TC20,32000,,32000,0
14506081,44998,TC20,32000,32,32000,0
14357580,44939,TRA,38000,,38000,0
14357580,44939,TRA,38000,25,25000,13000
14354703,44938,TRA,38000,,38000,0
14354703,44938,TRA,38000,,38000,0
14404601,44959,TRA,31000,34,34000,-3000
14404601,44959,TRA,31000,,31000,0
14465555,44984,TRA,35000,,35000,0
14465555,44984,TRA,35000,,35000,0
14465555,44984,TRA,35000,32,32000,3000
14352528,44937,TRA,38000,27,27000,11000
14477628,44987,TRA,31000,30,30000,1000
14502267,44995,TRA,31000,,31000,0
14502267,44995,TRA,31000,,31000,0
14502267,44995,TRA,31000,25,25000,6000
14496547,44994,TRA,32000,,32000,0
14496547,44994,TRA,32000,36,36000,-4000
14355088,44939,TRA,42000,34,34000,8000
14337390,44930,TRA,36000,,36000,0
14337390,44930,TRA,36000,21,21000,15000
14349139,44936,TRA,35000,35,35000,0
14353114,44938,TRA,45000,26,26000,19000
14337512,44930,PTRA,35000,,35000,0
14337512,44930,PTRA,35000,,35000,0
14337512,44930,PTRA,35000,7,7000,28000
14337512,44930,PTRA,35000,28,28000,7000
14407747,44960,TRA,42000,35,35000,7000
14347691,44936,TRA,33000,26,26000,7000
14373416,44945,TRA,35000,27,27000,8000
14373416,44945,TRA,35000,,35000,0
14373416,44945,TRA,35000,,35000,0
14373416,44945,TRA,35000,,35000,0
14496378,44994,TRA,31000,,31000,0
14496378,44994,TRA,31000,35,35000,-4000
14470846,44984,TRA,35000,34,34000,1000
14404553,44959,TRA,32000,,32000,0
14404553,44959,TRA,32000,,32000,0
14404553,44959,TRA,32000,,32000,0
14404553,44959,TRA,32000,34,34000,-2000
14492932,44993,TRA,35000,,35000,0
14492932,44993,TRA,35000,27,27000,8000
14355073,44938,TRA,35000,,35000,0
14362592,44943,TRA,35000,27,27000,8000
14503124,44995,TRA,35000,,35000,0
14503124,44995,TRA,35000,,35000,0
14503124,44995,TRA,35000,35,35000,0
14353131,44938,TRA,42000,35,35000,7000
14397951,44956,TRA,43000,35,35000,8000
14477630,44987,TRA,31000,34,34000,-3000
14528808,45006,TRA,35000,,35000,0
14528808,45006,TRA,35000,35,35000,0
14453543,44978,TRA,42000,38,38000,4000
14453543,44978,TRA,42000,,42000,0
14404525,44959,TRA,18000,12,12000,6000
14365544,44944,TC20,28315,20,20000,8315
14402415,44963,TC20,32900,32,32000,900
14344382,44936,CON20,15000,13,13000,2000
14508472,45000,TC20,28070,27,27000,1070
14516302,45008,TC20,27930,28,28000,-70
14508322,45001,TC20,27930,28,28000,-70
14516303,45008,TC20,27930,30,30000,-2070
14371865,44952,TC20,23930,24,24000,-70
14452379,44978,TC20,29000,27,27000,2000
14414096,44965,TC20,27930,27,27000,930
14507088,44999,TC20,5000,5,5000,0
14443628,44973,TC20,20000,4,4000,16000
14396074,44956,TC20,34000,29,29000,5000
14406247,44963,TC20,8875,8,8000,875
14510082,45006,TC20,27930,28,28000,-70
14446675,44979,TC20,27950,28,28000,-50
14472480,44986,TC20,5000,4,4000,1000
14451488,44978,TC20,5000,5,5000,0
14344534,44936,TC20,5000,5,5000,0
